"","CLIMAT","OCEAN","CONTINENT","Lat","Long","LAT_mouth","LONG_mouth","soc_past","T_past","P_past","Area","Slope_deg","Debit_moyen","GRDC","LAT_file","LONG_file","future_file","region","DOC_hist_rcp26_gfdl_mean","DOC_hist_rcp26_gfdl_sd","DOC_hist_rcp26_hadgem_mean","DOC_hist_rcp26_hadgem_sd","DOC_hist_rcp26_ipsl_mean","DOC_hist_rcp26_ipsl_sd","DOC_hist_rcp26_miroc_mean","DOC_hist_rcp26_miroc_sd","DOC_hist_rcp26_noresm_mean","DOC_hist_rcp26_noresm_sd","DOC_hist_rcp85_gfdl_mean","DOC_hist_rcp85_gfdl_sd","DOC_hist_rcp85_hadgem_mean","DOC_hist_rcp85_hadgem_sd","DOC_hist_rcp85_ipsl_mean","DOC_hist_rcp85_ipsl_sd","DOC_hist_rcp85_miroc_mean","DOC_hist_rcp85_miroc_sd","DOC_hist_rcp85_noresm_mean","DOC_hist_rcp85_noresm_sd","DOC_fut_rcp26_gfdl_mean","DOC_fut_rcp26_gfdl_sd","DOC_fut_rcp26_hadgem_mean","DOC_fut_rcp26_hadgem_sd","DOC_fut_rcp26_ipsl_mean","DOC_fut_rcp26_ipsl_sd","DOC_fut_rcp26_miroc_mean","DOC_fut_rcp26_miroc_sd","DOC_fut_rcp26_noresm_mean","DOC_fut_rcp26_noresm_sd","DOC_fut_rcp85_gfdl_mean","DOC_fut_rcp85_gfdl_sd","DOC_fut_rcp85_hadgem_mean","DOC_fut_rcp85_hadgem_sd","DOC_fut_rcp85_ipsl_mean","DOC_fut_rcp85_ipsl_sd","DOC_fut_rcp85_miroc_mean","DOC_fut_rcp85_miroc_sd","DOC_fut_rcp85_noresm_mean","DOC_fut_rcp85_noresm_sd","Q_hist_rcp26_gfdl","Q_hist_rcp26_hadgem","Q_hist_rcp26_ipsl","Q_hist_rcp26_miroc","Q_hist_rcp26_noresm","Q_hist_rcp85_gfdl","Q_hist_rcp85_hadgem","Q_hist_rcp85_ipsl","Q_hist_rcp85_miroc","Q_hist_rcp85_noresm","Q_fut_rcp26_gfdl","Q_fut_rcp26_hadgem","Q_fut_rcp26_ipsl","Q_fut_rcp26_miroc","Q_fut_rcp26_noresm","Q_fut_rcp85_gfdl","Q_fut_rcp85_hadgem","Q_fut_rcp85_ipsl","Q_fut_rcp85_miroc","Q_fut_rcp85_noresm","PCP_hist_rcp26_gfdl","PCP_hist_rcp26_hadgem","PCP_hist_rcp26_ipsl","PCP_hist_rcp26_miroc","PCP_hist_rcp26_noresm","PCP_hist_rcp85_gfdl","PCP_hist_rcp85_hadgem","PCP_hist_rcp85_ipsl","PCP_hist_rcp85_miroc","PCP_hist_rcp85_noresm","PCP_fut_rcp26_gfdl","PCP_fut_rcp26_hadgem","PCP_fut_rcp26_ipsl","PCP_fut_rcp26_miroc","PCP_fut_rcp26_noresm","PCP_fut_rcp85_gfdl","PCP_fut_rcp85_hadgem","PCP_fut_rcp85_ipsl","PCP_fut_rcp85_miroc","PCP_fut_rcp85_noresm","TMP_hist_rcp26_gfdl","TMP_hist_rcp26_hadgem","TMP_hist_rcp26_ipsl","TMP_hist_rcp26_miroc","TMP_hist_rcp26_noresm","TMP_hist_rcp85_gfdl","TMP_hist_rcp85_hadgem","TMP_hist_rcp85_ipsl","TMP_hist_rcp85_miroc","TMP_hist_rcp85_noresm","TMP_fut_rcp26_gfdl","TMP_fut_rcp26_hadgem","TMP_fut_rcp26_ipsl","TMP_fut_rcp26_miroc","TMP_fut_rcp26_noresm","TMP_fut_rcp85_gfdl","TMP_fut_rcp85_hadgem","TMP_fut_rcp85_ipsl","TMP_fut_rcp85_miroc","TMP_fut_rcp85_noresm","SOC_hist_rcp26_gfdl","SOC_hist_rcp26_hadgem","SOC_hist_rcp26_ipsl","SOC_hist_rcp26_miroc","SOC_hist_rcp26_noresm","SOC_hist_rcp85_gfdl","SOC_hist_rcp85_hadgem","SOC_hist_rcp85_ipsl","SOC_hist_rcp85_miroc","SOC_hist_rcp85_noresm","SOC_fut_rcp26_gfdl","SOC_fut_rcp26_hadgem","SOC_fut_rcp26_ipsl","SOC_fut_rcp26_miroc","SOC_fut_rcp26_noresm","SOC_fut_rcp85_gfdl","SOC_fut_rcp85_hadgem","SOC_fut_rcp85_ipsl","SOC_fut_rcp85_miroc","SOC_fut_rcp85_noresm"
"Mamberamo","A","Pacific Ocean","Asia",-3.265289,138.807167,-1.481,137.73,39.6805,23.18722317,241.786611,78992,5.30039,4580,"non",-1.75,137.75,"Flow-1.75_137.75.day",1,0.527289374878083,0.0789869788081934,0.360669706686563,0.165141419666421,0.37675551318477,0.131106673548801,0.452029731717849,0.0946449980064103,0.710175185751278,0.149035311505851,0.525342894589677,0.0792583276247106,0.359726991111312,0.174440798986533,0.375582830082021,0.131486005583687,0.450828594752331,0.0890976151340076,0.713383782694401,0.15059754877597,0.609217788889763,0.0920450266223227,0.506365737315688,0.238808554926131,0.470277017624403,0.162683895814991,0.442293565352031,0.0933610074439889,0.732627178546503,0.15250695932737,0.883969795396537,0.136912887005474,0.549321320791178,0.274336834495936,0.552941369105181,0.209610258082841,0.504735022550439,0.101209744391152,0.971068814991172,0.19712460116749,118.841499319594,103.443499633536,106.008099548256,105.754180182912,112.656766356634,118.841499319594,103.443499633536,106.008099548256,105.754180182912,112.656766356634,137.529849013423,146.923936488199,129.205199755366,104.684596837672,116.398611492877,201.51049232885,158.842173050417,167.50666542091,119.652963147807,153.636751537026,3998.22814095272,4430.61889187269,3522.17294403338,3321.64823365822,3662.26916238264,3998.22814095272,4430.61889187269,3522.17294403338,3321.64823365822,3662.26916238264,4332.08181835239,5294.73691639503,3827.53876731045,3356.74514240868,3670.68531968176,5540.45044818839,5684.00533976342,4480.8065361773,3588.69210220975,4339.88849419181,23.1330528666667,22.4243705666667,23.8519402,24.0514970666667,23.6944076666667,23.1330528666667,22.4243705666667,23.8519402,24.0514970666667,23.6944076666667,24.0673550344828,23.7791023103448,25.3427304482759,25.1759005517241,24.4193632758621,26.0625926896552,26.6705553793103,28.4389053103448,27.7614186896552,26.393025862069,9.75790265,15.5212000166667,15.4981397,23.6950249433333,9.05622585766667,9.75790265,15.5212000166667,15.4981397,23.6950249433333,9.05622585766667,9.72514475862069,16.4439086551724,17.1167693241379,22.5451518827586,8.67736804413793,10.0123178448276,17.4744563793103,15.3720108551724,22.9222882275862,7.59041226875862
"Manicouagan","D","Atlantic Ocean","North America",51.508304,-68.536058,49.26,-68.39,17.2475,-2.287141218,85.548387,45908,1.767806,1000,"x",49.25,-68.25,"Flow49.25_-68.25.day",408,0.363248086924751,0.0627031390746247,0.219717283974144,0.0783704298380158,0.250001239757052,0.0614860956832715,0.298819030890237,0.05733355447384,0.250725823920389,0.0646151623732986,0.365448153387782,0.0616947317761866,0.223202886545392,0.0765782153396116,0.250464380843354,0.0609519183668284,0.299253822959082,0.0563207547994979,0.253550943931922,0.0644484025533124,0.348270974540853,0.0590050165891191,0.27666086058715,0.0975948277592533,0.287555094712085,0.0707177037961867,0.330418665758105,0.0623742406026584,0.280778677819642,0.0691627557784523,0.372218112207347,0.05972330201466,0.284382926320156,0.0980199482991977,0.281507331026264,0.0693958625905158,0.350860010605817,0.0647367670290503,0.295365287899805,0.0695714558651009,42.6415847676192,42.805527197472,42.0086963696544,42.711301707552,43.4525691927744,42.6415847676192,42.805527197472,42.0086963696544,42.711301707552,43.4525691927744,42.8809935979961,48.9601358885098,47.6306886382808,49.7403625615448,47.729588864971,46.9061066886952,51.8279616428028,46.8340259573297,52.1716298311614,48.9157314440276,1121.17880101671,996.415161666391,1171.49715750955,1222.70554275288,900.412428986302,1121.17880101671,996.415161666391,1171.49715750955,1222.70554275288,900.412428986302,1128.24984162446,1130.34960232609,1310.88456780877,1463.61603260365,970.471995916189,1239.12188790915,1275.72105153872,1370.78073498206,1572.45327182418,1042.74577059991,-1.07733596933333,-2.73942462666667,-3.10006172666667,0.9576297169,-2.49403260333333,-1.07733596933333,-2.73942462666667,-3.10006172666667,0.9576297169,-2.49403260333333,-0.0348763134137931,0.730089329551724,-0.633498395758621,4.85273004137931,-0.0351253066206897,2.92867986206897,5.71483387586207,3.46190934482759,9.5152451,3.74549662413793,28.1143392666667,10.8594336666667,16.7745916266667,40.63853536,4.54078201523333,28.1143392666667,10.8594336666667,16.7745916266667,40.63853536,4.54078201523333,25.6161747931034,12.8537376551724,17.9313032862069,41.0840974551724,4.39089049234483,25.1425355517241,12.7238704827586,17.8502377344828,42.8124464034483,4.24869105941379
"Maputo","C","Indian Ocean","Africa",-26.938095,31.250035,-26.25,32.69,5.913333333,18.76783342,67.704082,29970,2.424422,92,"x",-26.25,32.75,"Flow-26.25_32.75.day",425,0.0305661441208465,0.00435912231915718,0.0616386864758239,0.0204428821996366,0.0324419051659334,0.00865708555835039,0.0298438926621078,0.0056092815506806,0.028378025457529,0.00706743240339802,0.0307838033262323,0.00438260127086603,0.0616443919386742,0.0204888907847411,0.0320208482641504,0.00828713291920006,0.0295993471730181,0.00580702478042419,0.0286325255090986,0.00689183241861545,0.0428487938056243,0.00613663929920154,0.104296394583488,0.0343094692488914,0.0405911609599772,0.0108223415700732,0.0214077976807072,0.00403926883323905,0.0308343023764565,0.00742981526180707,0.0504874687863467,0.00722493899728525,0.102084247951264,0.0338013959237488,0.025421326597907,0.00642527166739221,0.0182647195911091,0.00366379498497859,0.0277807738149657,0.00638823559442087,7.23107914900704,8.67278213600256,7.42266142222464,7.77459632963328,5.980069150848,7.23107914900704,8.67278213600256,7.42266142222464,7.77459633884928,5.9800691875104,9.85287250718069,11.7134626725385,8.86163334699873,5.96544969723542,6.36132753704806,10.8947804685041,10.9136022967068,5.60089397728254,5.25366793915597,5.73353927066383,1601.22796260806,1083.27885445164,1570.16302032625,1506.33045694462,1988.45070039947,1601.22796260806,1083.27885445164,1570.16302032625,1506.33045694462,1988.45070039947,1739.73906373264,1111.50710944657,1634.11593000816,1387.16330687136,2084.29685577266,1693.96268425976,1068.32757299856,1565.31019529485,1320.22830732168,2158.613542647,16.3432804333333,16.4558258333333,14.95721155,17.485403,14.5020496,16.3432804333333,16.4558258333333,14.95721155,17.485403,14.5020496,17.4251184827586,18.0540171034483,16.5757995517241,18.6470515517241,16.4684310344828,19.9129736551724,21.6461622413793,20.1309413793103,21.7138462413793,19.1306588965517,11.0915351833333,19.9624152333333,16.6739058566667,16.5795506,8.744828122,11.0915351833333,19.9624152333333,16.6739058566667,16.5795506,8.744828122,10.0938551034483,23.6126617931034,17.0989597758621,14.9256948793103,8.34848053193103,10.5518775517241,24.597585,18.2839557275862,12.8851758189655,8.26822830655172
"Maritsa","C","Atlantic Ocean","Europe",41.969145,25.644842,40.93,26.27,11.79857143,11.32853209,50.316742,53000,2.39427,200,"x",40.75,26.25,"Flow40.75_26.25.day",5,0.043748572595633,0.0063335406809737,0.0699798824929974,0.0236424982298486,0.0893622342206517,0.0220096195430495,0.0538328809308772,0.010004047798424,0.060069412653521,0.0187174819050772,0.0432985895477662,0.00632970490918154,0.070957499851961,0.0237372850297982,0.0901377855301256,0.0226031447073652,0.0533036224272148,0.0101960024010472,0.0594109021250863,0.0182277261979793,0.0343056158334297,0.00492969306826214,0.073078125818891,0.024519876176523,0.0770916801013899,0.0190635898429099,0.0371842050772974,0.0068958181608914,0.0621075742164956,0.0186172876127015,0.0231052787673125,0.00334247561995287,0.0681397763037162,0.02245902556809,0.033664339599023,0.00858090522049026,0.0257268140275522,0.00489762758546929,0.0527328560486621,0.0158021515829056,12.2510554430573,12.3805751683104,11.2580667035021,11.2327589800224,11.441052295344,12.2510554430573,12.3805751683104,11.2580667035021,11.2327589800224,11.441052295344,9.57480027503536,11.2137040536262,10.7561084056466,8.4169951980043,11.601007197124,6.57656124731156,9.51460368349606,3.8142726275371,5.79702147463117,9.92067832611509,693.354641249457,836.512147026553,698.708379155534,776.938917458689,693.224453226225,693.354641249457,836.512147026553,698.708379155534,776.938917458689,693.224453226225,640.731345905409,830.370335772712,761.298242011196,752.453338893442,714.65671164027,550.881531845497,767.980013685205,460.367406825388,650.146033212646,686.642522714479,11.7983135166667,11.0263079666667,9.67614608333333,13.8124603666667,12.70370045,11.7983135166667,11.0263079666667,9.67614608333333,13.8124603666667,12.70370045,12.9937572241379,13.7410840172414,11.8043765172414,17.2404553793103,15.1922060344828,15.1204585517241,17.1354666551724,16.0748729482759,20.7641724137931,17.9505034137931,3.20314238,13.7943221166667,18.8532120433333,19.2765567933333,5.27229011456667,3.20314238,13.7943221166667,18.8532120433333,19.2765567933333,5.27229011456667,3.74369992413793,15.3314054137931,18.1664010586207,17.0160997793103,5.13855445872414,3.82291491724138,15.7714491896552,17.9860789586207,17.103521437931,5.13446675706897
"Maroni","A","Atlantic Ocean","South America",3.439419,-54.462218,5.66,-54.01,5.921111111,25.62296524,197.675,65830,1.064603,1700,"x",5.75,-54.25,"Flow5.75_-54.25.day",4,0.339786985181945,0.0532210596781149,0.309550220821467,0.126737386237016,0.438148095444263,0.113297608102587,0.344526150878959,0.0680903368699987,0.443107450608805,0.138679249364195,0.341499682800792,0.0499359819273456,0.30366645905983,0.128586483841809,0.441549946300222,0.108405992617741,0.340248493807481,0.0688663634935454,0.439015493154064,0.136842885991302,0.350744043916742,0.0540847159820678,0.323975387086732,0.129475466722929,0.412032208239522,0.104801697819182,0.277496047936151,0.0548658307235674,0.463254854011221,0.143454396410651,0.404902091083476,0.0575616500396471,0.115342028903389,0.0465025040936378,0.592138137762301,0.145571126894587,0.474744057770427,0.0951456055991557,0.364988576001584,0.116442487483492,77.7571008553901,72.1418078923258,61.7265716425402,74.2056144264605,60.8759550754272,77.7571008553901,72.1418078923258,61.7265716425402,74.2056144264605,60.8759550754272,77.9818518284008,72.0302215914651,54.2449763952569,60.1796830269223,63.4408491315178,86.8744608084526,25.947119940912,81.9018867158844,99.2675987416105,50.2113099770278,803.40494975031,1232.92083251855,857.20158728586,1192.26224702565,1314.74534054553,803.40494975031,1232.92083251855,857.20158728586,1192.26224702565,1314.74534054553,808.482355688529,1140.78878657563,877.135238101947,867.96251696268,1208.25375384746,845.51864254602,816.023600225726,1006.2989904138,1116.66666052423,1123.67116688633,26.9443133,25.950005,25.5339193333333,26.4035181666667,23.4554688666667,26.9443133,25.950005,25.5339193333333,26.4035181666667,23.4554688666667,27.9319837586207,27.6913957586207,27.1187492758621,28.9174033103448,25.3847812758621,29.8684039310345,31.4879810344828,30.1488616551724,31.5902055862069,27.6051135172414,1.76311193,7.15557850666667,12.7751630533333,11.3886673366667,9.805084409,1.76311193,7.15557850666667,12.7751630533333,11.3886673366667,9.805084409,2.20306418965517,6.55423399655172,14.0834078068966,8.28007662,9.07154773931035,2.63370735172414,5.43302157586207,14.2647313758621,11.3015643517241,9.09147709655172
"Mearim","A","Atlantic Ocean","South America",-5.242984,-45.434499,-2.67,-44.49,5.048,26.04877563,111.17284,94710,0.966938,437,"x",-2.75,-44.25,"Flow-2.75_-44.25.day",370,0.15608713597048,0.0231009619584086,0.120051268604289,0.0495897947483417,0.162547583450717,0.0451779369928679,0.128132859582954,0.026334353671249,0.200624286509295,0.0402686440232097,0.154086712327331,0.0225289241867791,0.120710041558868,0.0489300577685012,0.163692733532063,0.0438164892922781,0.128771369074115,0.0256483728837307,0.201577982288241,0.0437799661672982,0.156279435107717,0.0230268426726645,0.116421533674815,0.0459152450956605,0.204296381906588,0.0565409745176423,0.107244027174663,0.0227007076335325,0.139503354994766,0.0279870799444052,0.175336345200958,0.0252753357767265,0.105626346118604,0.03956532550461,0.267132450045685,0.0747826040718047,0.112120295280997,0.0230910575282434,0.106626481300417,0.0232904155967046,35.7096615494976,29.8572591056026,32.6814975850925,31.4552924867693,34.9559286092842,35.7096615494976,29.8572591056026,32.6814975850925,31.4552924867693,34.9559286092842,35.2652545377027,26.4420140937219,40.010751026645,27.8251579286824,25.1932459823007,38.9349999798833,22.1950510696006,55.8725028193708,28.4344733518401,19.2177075108841,1522.74865164581,1701.60811159212,982.488718385761,1509.33406722522,1952.85213303274,1522.74865164581,1701.60811159212,982.488718385761,1509.33406722522,1952.85213303274,1530.96376492625,1605.59550198474,1075.14615795732,1504.97443980099,2126.75960486826,1551.94530060897,1375.7293850142,1246.56901361404,1482.32035636014,1933.56494629019,27.1423782333333,26.1478439,25.1788157333333,25.6940702333333,26.1890031333333,27.1423782333333,26.1478439,25.1788157333333,25.6940702333333,26.1890031333333,28.1843684137931,27.9477497586207,26.8483027931034,27.7949592068966,27.3857797931034,30.158359137931,31.8526415517241,30.8001613448276,31.1579294482759,29.791793,4.77648606,10.2227246833333,9.44457404666667,12.50582961,2.4488872929,4.77648606,10.2227246833333,9.44457404666667,12.50582961,2.4488872929,5.18696941724138,10.7764223448276,10.2581682068966,10.0607832793103,2.69068865996552,5.48655679655172,11.0309634137931,10.0494907413793,9.74387394137931,2.94375049348276
"Mecatina","D","Atlantic Ocean","North America",52.031409,-60.829192,50.65,-59.43,17.36714286,-1.494237193,93.141304,19570,1.000414,428,"x",50.75,-59.25,"Flow51.25_-59.75.day",401,0.163452212222521,0.0275118246182518,0.103605502323454,0.036150711777769,0.079859234621909,0.0216853682127072,0.127232886140707,0.0230049934471103,0.11313479765525,0.0283266132198513,0.163037288155697,0.027364342661679,0.10323111692273,0.0366385564471427,0.0794007090280482,0.0217368426160479,0.126304000218253,0.024060202745606,0.112386624627144,0.0275457318096385,0.161751556160799,0.0267155186060849,0.118025816275897,0.0414369323366297,0.0893384783877447,0.0244426586520864,0.147481767092214,0.0266084097245761,0.125461242758788,0.030412052075702,0.154752377007556,0.0247703630079509,0.115633856626595,0.0426763132138761,0.0861372046272502,0.0242573470761339,0.156958781691531,0.0297426658293066,0.136734865900974,0.0312508624865612,18.4706312948928,18.52136439048,18.2335266474336,18.5348437018848,18.998717807664,18.4706312948928,18.52136439048,18.2335266474336,18.5348437018848,18.998717807664,18.935249679211,20.6644826394174,20.0539144708734,21.8138920102974,20.8091164239559,19.3625026689004,22.1043990546472,20.1711658024154,24.0818391999956,22.4744985010626,1163.76861196448,1089.04196792973,1414.27990082855,1173.77617648541,949.923164194479,1163.76861196448,1089.04196792973,1414.27990082855,1173.77617648541,949.923164194479,1202.64343835227,1247.76457274392,1566.68813614052,1386.07012463552,1025.59529600172,1270.41968912898,1483.75156712929,1683.19346481826,1562.37318574748,1135.47532232659,0.937340655,-1.91141766433333,-1.45908963123333,2.78309363666667,-0.886816126566667,0.937340655,-1.91141766433333,-1.45908963123333,2.78309363666667,-0.886816126566667,1.78329756448276,1.65278314310345,1.17607634793103,6.63102400689655,1.14981954541379,4.48600135862069,6.26490223793103,4.93956808965517,10.8974094137931,4.76307544827586,29.1198487,13.0152109833333,12.16672357,35.8501828233333,4.24733947643333,29.1198487,13.0152109833333,12.16672357,35.8501828233333,4.24733947643333,27.9405028965517,14.1817065689655,13.1113305862069,38.5269346448276,4.17993831289655,25.8729161724138,13.9350310344828,12.8267576206897,39.2510817517241,4.09245488617241
"Mekong","A","Pacific Ocean","Asia",18.795752,102.461629,11.59,104.94,8.483122172,21.05480005,121.886602,795000,3.804417,16000,"x",11.75,104.75,"Flow12.25_105.75.day",3,2.40051923678231,0.330921556857933,2.30601689005384,0.867543063721193,2.37092789926826,0.629606987256257,2.41018984073629,0.448642041959053,2.96580459699519,0.819700443112217,2.39801873127626,0.346020409834203,2.31007989291552,0.877380649616608,2.42206575987542,0.650565064230594,2.3998138284262,0.452755869255872,2.96893688140233,0.789173839156044,2.28747975496962,0.316982031885873,2.30039998120867,0.841344519707386,2.14708778629866,0.562157037652791,2.58151208077968,0.482508816843483,3.39495952586982,0.898195102863182,2.4380571325819,0.353123466040383,2.06292254257909,0.748066285753859,2.42023049640968,0.644971555076708,2.55630994967921,0.485370555426605,4.00519220590781,0.960592497986329,486.264112883424,482.705629650432,451.772303898528,470.45795389056,453.54095316,486.264129964128,482.705623961568,451.772289704448,470.457948517056,453.540984114816,468.940981384552,449.820024440177,393.785133063691,513.360706608894,519.569114737457,498.650609934919,385.257963283697,429.167190656508,505.385316195542,609.60136421664,1555.85646397213,1321.18053571027,1354.2120083076,1169.15124998103,1585.51615606726,1555.85646397213,1321.18053571027,1354.2120083076,1169.15124998103,1585.51615606726,1553.73642322916,1323.05276734842,1277.09145392868,1236.91868611605,1676.86257860956,1629.46444844458,1265.74015376967,1315.6197652487,1268.64245128357,1869.61118461622,19.3634654666667,20.6103911333333,18.5918389666667,19.3345043666667,17.5629418,19.3634654666667,20.6103911333333,18.5918389666667,19.3345043666667,17.5629418,20.556143,22.3856342068966,20.225772,21.1022572758621,17.8447851034483,22.3568403103448,25.9808085172414,23.5947483793103,24.6622479310345,20.2376888275862,8.79492158333333,10.62023295,14.1988325666667,18.1323415,9.14500238666667,8.79492158333333,10.62023295,14.1988325666667,18.1323415,9.14500238666667,8.2831674137931,11.7938976034483,14.2960481827586,17.5719071517241,8.76726200586207,8.44696829310345,12.3584737068966,14.5212332310345,18.0571621827586,8.48456471724138
"Messalo","A","Indian Ocean","Africa",-12.520918,38.889105,-11.67,40.42,5.432857,24.810688,85.918919,24000,1.048373,95,"x",-11.75,40.25,"Flow-11.75_40.25.day",279,0.0512629206416666,0.00732901678819789,0.0718527849744742,0.0255082069754514,0.0591156429596567,0.0173079887664469,0.0772604407329556,0.0145909223379968,0.0680623547033287,0.0162891158628773,0.0514161614732844,0.00741825631948145,0.0709472970239698,0.0251475646012657,0.0596299890309276,0.0168519710416874,0.0765709870020443,0.0146265828680219,0.0682723170951698,0.0162370484817724,0.0469811510470647,0.0067197206509045,0.0589089714023853,0.0206482912850715,0.0532787616924424,0.0150837597044021,0.0846883708841712,0.0160830704634422,0.064531934863551,0.0149763359049761,0.0422486945662782,0.00603730196793837,0.0623297508366471,0.0215260993813029,0.0738983116161097,0.0216374791082604,0.0581994775285852,0.0109964980816151,0.056786189556688,0.0131929312254303,11.595665864448,12.7264070037888,12.2719269549658,15.0835708640678,11.0939925152016,11.595665864448,12.7264070037888,12.2719269549658,15.0835708640678,11.0939925152016,10.5554929799619,9.77780725901826,10.2919142584641,13.1299059861752,10.6655645284178,9.17629765548579,9.50926686076999,15.7400692007874,10.9705518876056,9.15142276174941,1389.61495077916,1181.72478041784,1097.52069324042,653.985018972411,1057.34190882944,1389.61495077916,1181.72478041784,1097.52069324042,653.985018972411,1057.34190882944,1299.25787940056,1004.6035770783,1009.95403277978,596.444361409763,984.935047765969,1205.39790855076,979.830487002526,1364.95215162019,600.586712449192,916.154848451917,21.6958449,23.0753719333333,22.3991765666667,25.2332808666667,22.7928483666667,21.6958449,23.0753719333333,22.3991765666667,25.2332808666667,22.7928483666667,22.8638705172414,24.6624690344828,23.930222137931,26.1412673448276,24.2157590344828,25.1091813103448,28.1354923103448,27.1353409310345,29.2656855862069,26.6230484482759,5.60897749333333,12.9000596333333,10.44798992,10.2501433716667,4.1649860658,5.60897749333333,12.9000596333333,10.44798992,10.2501433716667,4.1649860658,5.5701372,12.1271474482759,11.0768521448276,16.5138055034483,3.74199895844828,6.06865968275862,12.0256929137931,11.6441894241379,11.2573744241379,3.96032906041379
"Meuse","C","Atlantic Ocean","Europe",50.184669,5.419987,51.72,4.85,6.623076923,9.307083746,70.857143,36000,0.918552,357,"x",51.75,4.75,"Flow51.75_4.75.day",2,0.0484629770345391,0.00695764224584361,0.0756979891753128,0.0262872036413691,0.0712000226943819,0.0178602180304234,0.0609239941107286,0.0113451562728761,0.0645586681948946,0.0153714804972167,0.0488609790586042,0.0072543775889015,0.0761913939388908,0.0271559133558493,0.071894036425764,0.018223317342377,0.0613392368281091,0.0115660668266237,0.0639571595111374,0.014756811372065,0.0625439049803358,0.00892117619833689,0.0805437770308432,0.0274595218914674,0.0768028616268706,0.0191029639500819,0.0643424463428402,0.0120717864031091,0.0638354289643111,0.0149112894526927,0.0546661041664897,0.0080283850257029,0.0752866760495052,0.0262969167956342,0.0591655916956242,0.0150401698960017,0.0570224682044832,0.0108319884045662,0.0610142255646929,0.0138056918499883,12.3955916242752,14.2334153279309,12.2413316175936,13.1918286268224,12.5007174262368,12.3955916271552,14.2334153475149,12.2413317858432,13.1918279835744,12.5007175365408,14.7724316766958,13.1948585278063,12.9181728799385,14.367868302379,12.3006959161225,12.6442978093619,11.3125024300717,9.57194464060303,12.8483223054952,11.6247131965668,1087.42397483249,842.062298027304,974.579679152557,1155.96058743104,1000.38524111384,1087.42397483249,842.062298027304,974.579679152557,1155.96058743104,1000.38524111384,1172.54709807544,847.932075504614,1044.55465138198,1334.71424010995,1032.55255292874,1086.05291554666,815.7005008574,967.368926866028,1338.76123609838,1040.24834417864,9.8360468,10.2099217833333,9.17601616666667,10.3010432333333,10.4914594,9.8360468,10.2099217833333,9.17601616666667,10.3010432333333,10.4914594,10.456042362069,12.3852941896552,10.8068162241379,13.0427098448276,12.2996110344828,12.2272728965517,15.8403766206897,14.1766854482759,15.9417865517241,14.1318843275862,5.66897638,10.53160895,15.5790735433333,21.7432857033333,3.79752865583333,5.66897638,10.53160895,15.5790735433333,21.7432857033333,3.79752865583333,6.7937949862069,12.2753542241379,16.6263665655172,20.813438137931,3.68267067093103,6.74872031724138,12.9959671551724,16.5995195724138,20.1026234034483,3.74053471331034
